날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2023년 01월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2023년 01월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,방화1동,기타간이>기타간이,I21099,"3,552,100원",172건
2022년 12월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,공항동,기타간이>기타간이,I21099,"3,552,100원",172건
2022년 12월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,염창동,기타간이>기타간이,I21099,"8,219,850원",488건
2022년 12월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2022년 12월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,방화1동,기타간이>기타간이,I21099,"3,004,000원",145건
2022년 11월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,공항동,기타간이>기타간이,I21099,"3,004,000원",145건
2022년 11월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,염창동,기타간이>기타간이,I21099,"7,635,200원",475건
2022년 11월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2022년 11월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,방화1동,기타간이>기타간이,I21099,"2,507,200원",127건
2022년 10월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,공항동,기타간이>기타간이,I21099,"2,507,200원",127건
2022년 10월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,염창동,기타간이>기타간이,I21099,"7,598,150원",453건
2022년 10월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2022년 10월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,방화1동,기타간이>기타간이,I21099,"3,259,750원",153건
2022년 09월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,공항동,기타간이>기타간이,I21099,"3,259,750원",153건
2022년 09월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,염창동,기타간이>기타간이,I21099,"8,808,350원",600건
2022년 09월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
2022년 09월,강서구,화곡2동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,방화2동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,방화1동,기타간이>기타간이,I21099,"3,254,800원",171건
2022년 08월,강서구,가양1동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,공항동,기타간이>기타간이,I21099,"3,254,800원",171건
2022년 08월,강서구,가양2동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,등촌3동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,가양3동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,발산1동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,우장산동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,등촌1동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,염창동,기타간이>기타간이,I21099,"9,508,000원",696건
2022년 08월,강서구,화곡6동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,등촌2동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,화곡3동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,화곡본동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,화곡1동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,화곡4동,기타간이>기타간이,I21099,0원,0건
2022년 08월,강서구,화곡8동,기타간이>기타간이,I21099,0원,0건
