날짜,자치구,동,업종,업종코드,평균매출액,평균배달건수
2020년 09월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 09월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,방화1동,기타간이>버거,I21004,"25,458,733원","1,580건"
2020년 08월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,공항동,기타간이>버거,I21004,"25,458,733원","1,580건"
2020년 08월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,염창동,기타간이>버거,I21004,"17,201,133원","1,032건"
2020년 08월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 08월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,방화1동,기타간이>버거,I21004,"21,569,500원","1,349건"
2020년 07월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,공항동,기타간이>버거,I21004,"21,569,500원","1,349건"
2020년 07월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,염창동,기타간이>버거,I21004,"14,328,366원",866건
2020년 07월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 07월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,방화1동,기타간이>버거,I21004,"21,849,166원","1,374건"
2020년 06월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,공항동,기타간이>버거,I21004,"21,849,166원","1,374건"
2020년 06월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,염창동,기타간이>버거,I21004,"17,305,950원","1,031건"
2020년 06월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 06월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,방화1동,기타간이>버거,I21004,"22,060,733원","1,407건"
2020년 05월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,공항동,기타간이>버거,I21004,"22,060,733원","1,407건"
2020년 05월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,염창동,기타간이>버거,I21004,"18,211,250원","1,071건"
2020년 05월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 05월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,방화1동,기타간이>버거,I21004,"21,944,700원","1,359건"
2020년 04월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,공항동,기타간이>버거,I21004,"21,944,700원","1,359건"
2020년 04월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,염창동,기타간이>버거,I21004,"15,866,300원",942건
2020년 04월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 04월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,방화1동,기타간이>버거,I21004,"22,055,933원","1,293건"
2020년 03월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,공항동,기타간이>버거,I21004,"22,055,933원","1,293건"
2020년 03월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,염창동,기타간이>버거,I21004,"19,771,050원","1,173건"
2020년 03월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 03월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,방화1동,기타간이>버거,I21004,"25,432,550원","1,492건"
2020년 02월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,공항동,기타간이>버거,I21004,"25,432,550원","1,492건"
2020년 02월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,염창동,기타간이>버거,I21004,"18,778,200원","1,129건"
2020년 02월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 02월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,방화2동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,방화1동,기타간이>버거,I21004,"21,279,650원","1,259건"
2020년 01월,강서구,가양1동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,공항동,기타간이>버거,I21004,"21,279,650원","1,259건"
2020년 01월,강서구,가양2동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,등촌3동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,가양3동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,발산1동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,우장산동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,등촌1동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,염창동,기타간이>버거,I21004,"16,189,100원",981건
2020년 01월,강서구,화곡6동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,등촌2동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡3동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡본동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡1동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡4동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡8동,기타간이>버거,I21004,0원,0건
2020년 01월,강서구,화곡2동,기타간이>버거,I21004,0원,0건
