기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,일반_점포_수,전체_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20213,11440,마포구,CS300013,유아의류,44,51,2,1,0,0,7
20213,11440,마포구,CS300012,한복점,12,12,0,0,0,0,0
20213,11440,마포구,CS300011,일반의류,1320,1325,2.6,35,3.7,49,5
20213,11440,마포구,CS300010,반찬가게,411,420,1.4,6,2.6,11,9
20213,11440,마포구,CS300009,청과상,232,233,2.1,5,1.3,3,1
20213,11440,마포구,CS300008,수산물판매,145,147,0.7,1,1.4,2,2
20213,11440,마포구,CS300007,육류판매,168,171,2.9,5,1.8,3,3
20213,11440,마포구,CS300006,미곡판매,90,90,2.2,2,3.3,3,0
20213,11440,마포구,CS300005,주류도매,50,50,0,0,0,0,0
20213,11440,마포구,CS300004,핸드폰,289,290,3.1,9,3.1,9,1
20213,11440,마포구,CS300003,컴퓨터및주변장치판매,377,377,0.8,3,0.5,2,0
20213,11440,마포구,CS300002,편의점,117,465,2.4,11,1.1,5,348
20213,11440,마포구,CS300001,슈퍼마켓,309,475,1.9,9,3.6,17,166
20213,11440,마포구,CS200047,가정용품임대,63,63,0,0,0,0,0
20213,11440,마포구,CS200046,의류임대,39,40,0,0,0,0,1
20213,11440,마포구,CS200045,비디오/서적임대,8,9,11.1,1,0,0,1
20213,11440,마포구,CS200044,여행사,768,768,0.8,6,0.9,7,0
20213,11440,마포구,CS200043,건축물청소,203,204,2.5,5,2.5,5,1
20213,11440,마포구,CS200042,통번역서비스,144,144,3.5,5,1.4,2,0
20213,11440,마포구,CS200041,사진관,530,535,4.5,24,1.7,9,5
20213,11440,마포구,CS200040,녹음실,218,218,1.4,3,2.8,6,0
20213,11440,마포구,CS200039,DVD방,4,4,0,0,25,1,0
20213,11440,마포구,CS200038,독서실,86,100,7,7,4,4,14
20213,11440,마포구,CS200037,노래방,221,226,1.3,3,3.5,8,5
20213,11440,마포구,CS200036,고시원,5,5,0,0,0,0,0
20213,11440,마포구,CS200035,게스트하우스,332,334,5.4,18,4.8,16,2
20213,11440,마포구,CS200034,여관,94,95,1.1,1,4.2,4,1
20213,11440,마포구,CS200033,부동산중개업,1924,1926,2.8,53,2.8,54,2
20213,11440,마포구,CS200032,가전제품수리,89,89,0,0,0,0,0
20213,11440,마포구,CS200031,세탁소,196,248,2,5,4,10,52
20213,11440,마포구,CS200030,피부관리실,386,404,4.2,17,2,8,18
20213,11440,마포구,CS200029,네일숍,301,305,4.6,14,1,3,4
20213,11440,마포구,CS200028,미용실,1041,1115,2.9,32,1.8,20,74
20213,11440,마포구,CS200027,모터사이클수리,19,20,0,0,0,0,1
20213,11440,마포구,CS200026,자동차미용,51,57,0,0,0,0,6
20213,11440,마포구,CS200025,자동차수리,118,135,0.7,1,0.7,1,17
20213,11440,마포구,CS200024,스포츠클럽,175,180,5.6,10,3.3,6,5
20213,11440,마포구,CS200023,통신기기수리,28,28,0,0,7.1,2,0
20213,11440,마포구,CS200022,복권방,26,26,0,0,0,0,0
20213,11440,마포구,CS200021,기타오락장,101,113,1.8,2,3.5,4,12
20213,11440,마포구,CS200020,전자게임장,13,15,6.7,1,6.7,1,2
20213,11440,마포구,CS200019,PC방,48,52,0,0,0,0,4
20213,11440,마포구,CS200018,볼링장,5,5,0,0,0,0,0
20213,11440,마포구,CS200017,골프연습장,62,64,3.1,2,4.7,3,2
20213,11440,마포구,CS200016,당구장,128,129,4.7,6,3.9,5,1
20213,11440,마포구,CS200015,세무사사무소,294,294,2.7,8,1.7,5,0
20213,11440,마포구,CS200014,회계사사무소,24,24,4.2,1,8.3,2,0
20213,11440,마포구,CS200013,기타법무서비스,113,113,4.4,5,0.9,1,0
20213,11440,마포구,CS200012,법무사사무소,77,77,0,0,0,0,0
20213,11440,마포구,CS200011,변리사사무소,18,18,5.6,1,5.6,1,0
20213,11440,마포구,CS200010,변호사사무소,93,93,1.1,1,1.1,1,0
20213,11440,마포구,CS200009,동물병원,48,48,0,0,2.1,1,0
20213,11440,마포구,CS200008,한의원,162,162,1.2,2,2.5,4,0
20213,11440,마포구,CS200007,치과의원,211,211,0.5,1,0.5,1,0
20213,11440,마포구,CS200006,일반의원,413,413,1,4,1.7,7,0
20213,11440,마포구,CS200005,스포츠 강습,356,381,5.2,20,2.1,8,25
20213,11440,마포구,CS200004,컴퓨터학원,38,38,0,0,0,0,0
20213,11440,마포구,CS200003,예술학원,610,639,3.6,23,1.3,8,29
20213,11440,마포구,CS200002,외국어학원,130,130,3.1,4,2.3,3,0
20213,11440,마포구,CS200001,일반교습학원,788,872,2.6,23,2.1,18,84
20213,11440,마포구,CS100010,커피-음료,1792,2134,6.4,137,3.8,81,342
20213,11440,마포구,CS100009,호프-간이주점,1248,1381,3.8,52,4.6,64,133
20213,11440,마포구,CS100008,분식전문점,486,635,5,32,5.2,33,149
20213,11440,마포구,CS100007,치킨전문점,109,308,2.9,9,2.6,8,199
20213,11440,마포구,CS100006,패스트푸드점,241,396,7.8,31,4.8,19,155
20213,11440,마포구,CS100005,제과점,391,490,4.5,22,2.7,13,99
20213,11440,마포구,CS100004,양식음식점,702,771,5.4,42,3.4,26,69
20213,11440,마포구,CS100003,일식음식점,514,594,5.1,30,2.9,17,80
20213,11440,마포구,CS100002,중식음식점,308,346,3.5,12,3.2,11,38
20213,11440,마포구,CS100001,한식음식점,2634,3011,2.8,83,3.3,98,377
20213,11410,서대문구,CS300043,전자상거래업,595,595,6.2,37,4,24,0
20213,11410,서대문구,CS300042,주유소,32,32,3.1,1,0,0,0
20213,11410,서대문구,CS300041,예술품,45,45,8.9,4,0,0,0
20213,11410,서대문구,CS300040,재생용품 판매점,18,18,0,0,5.6,1,0
20213,11410,서대문구,CS300039,모터사이클및부품,18,18,0,0,0,0,0
20213,11410,서대문구,CS300038,자동차부품,38,38,10.5,4,5.3,2,0
20213,11410,서대문구,CS300037,중고차판매,3,3,0,0,0,0,0
20213,11410,서대문구,CS300036,조명용품,107,107,1.9,2,0,0,0
20213,11410,서대문구,CS300035,인테리어,122,122,2.5,3,0.8,1,0
20213,11410,서대문구,CS300034,악기,13,13,7.7,1,0,0,0
20213,11410,서대문구,CS300033,철물점,80,80,0,0,0,0,0
20213,11410,서대문구,CS300032,가전제품,40,40,0,0,2.5,1,0
20213,11410,서대문구,CS300031,가구,133,133,2.3,3,0.8,1,0
20213,11410,서대문구,CS300030,중고가구,4,4,0,0,0,0,0
20213,11410,서대문구,CS300029,애완동물,43,44,4.5,2,2.3,1,1
20213,11410,서대문구,CS300028,화초,151,157,2.5,4,3.2,5,6
20213,11410,서대문구,CS300027,섬유제품,38,38,2.6,1,0,0,0
20213,11410,서대문구,CS300026,완구,16,16,0,0,0,0,0
20213,11410,서대문구,CS300025,자전거 및 기타운송장비,13,13,0,0,0,0,0
20213,11410,서대문구,CS300024,운동/경기용품,53,53,3.8,2,1.9,1,0
20213,11410,서대문구,CS300023,미용재료,29,29,3.4,1,0,0,0
20213,11410,서대문구,CS300022,화장품,275,308,0.6,2,2.6,8,33
20213,11410,서대문구,CS300021,문구,103,121,1.7,2,4.1,5,18
20213,11410,서대문구,CS300020,서적,133,135,0,0,1.5,2,2
20213,11410,서대문구,CS300019,의료기기,70,73,1.4,1,1.4,1,3
20213,11410,서대문구,CS300018,의약품,194,206,1.9,4,1,2,12
20213,11410,서대문구,CS300017,시계및귀금속,80,82,0,0,1.2,1,2
20213,11410,서대문구,CS300016,안경,52,77,1.3,1,0,0,25
20213,11410,서대문구,CS300015,가방,81,81,0,0,1.2,1,0
20213,11410,서대문구,CS300014,신발,87,88,0,0,2.3,2,1
20213,11410,서대문구,CS300013,유아의류,31,33,6.1,2,6.1,2,2
20213,11410,서대문구,CS300012,한복점,4,4,0,0,0,0,0
20213,11410,서대문구,CS300011,일반의류,772,775,1.4,11,2.6,20,3
20213,11410,서대문구,CS300010,반찬가게,178,186,2.2,4,1.6,3,8
20213,11410,서대문구,CS300009,청과상,200,200,1.5,3,2,4,0
20213,11410,서대문구,CS300008,수산물판매,94,94,3.2,3,1.1,1,0
20213,11410,서대문구,CS300007,육류판매,139,140,2.9,4,0.7,1,1
20213,11410,서대문구,CS300006,미곡판매,58,58,1.7,1,6.9,4,0
20213,11410,서대문구,CS300005,주류도매,25,25,4,1,0,0,0
20213,11410,서대문구,CS300004,핸드폰,163,164,1.2,2,2.4,4,1
20213,11410,서대문구,CS300003,컴퓨터및주변장치판매,112,112,4.5,5,0.9,1,0
20213,11410,서대문구,CS300002,편의점,60,298,4,12,3.7,11,238
20213,11410,서대문구,CS300001,슈퍼마켓,271,379,2.1,8,3.7,14,108
20213,11410,서대문구,CS200047,가정용품임대,30,30,0,0,0,0,0
20213,11410,서대문구,CS200046,의류임대,30,30,0,0,0,0,0
20213,11410,서대문구,CS200045,비디오/서적임대,6,7,0,0,0,0,1
20213,11410,서대문구,CS200044,여행사,215,215,0.9,2,3.7,8,0
20213,11410,서대문구,CS200043,건축물청소,105,106,1.9,2,0.9,1,1
20213,11410,서대문구,CS200042,통번역서비스,67,67,3,2,1.5,1,0
20213,11410,서대문구,CS200041,사진관,189,189,3.7,7,2.6,5,0
20213,11410,서대문구,CS200040,녹음실,35,35,8.6,3,0,0,0
20213,11410,서대문구,CS200039,DVD방,2,2,0,0,0,0,0
20213,11410,서대문구,CS200038,독서실,78,111,2.7,3,1.8,2,33
20213,11410,서대문구,CS200037,노래방,125,129,1.6,2,1.6,2,4
20213,11410,서대문구,CS200036,고시원,19,19,0,0,0,0,0
20213,11410,서대문구,CS200035,게스트하우스,32,33,0,0,6.1,2,1
20213,11410,서대문구,CS200034,여관,108,110,0.9,1,2.7,3,2
20213,11410,서대문구,CS200033,부동산중개업,1049,1049,1.6,17,2.1,22,0
20213,11410,서대문구,CS200032,가전제품수리,72,72,0,0,1.4,1,0
20213,11410,서대문구,CS200031,세탁소,153,179,3.4,6,2.2,4,26
20213,11410,서대문구,CS200030,피부관리실,126,127,1.6,2,1.6,2,1
20213,11410,서대문구,CS200029,네일숍,113,115,0.9,1,1.7,2,2
20213,11410,서대문구,CS200028,미용실,579,630,0.8,5,1.4,9,51
20213,11410,서대문구,CS200027,모터사이클수리,22,22,0,0,0,0,0
20213,11410,서대문구,CS200026,자동차미용,38,39,0,0,5.1,2,1
20213,11410,서대문구,CS200025,자동차수리,94,108,0,0,0.9,1,14
20213,11410,서대문구,CS200024,스포츠클럽,72,74,5.4,4,0,0,2
20213,11410,서대문구,CS200023,통신기기수리,10,10,0,0,0,0,0
20213,11410,서대문구,CS200022,복권방,22,22,4.5,1,4.5,1,0
20213,11410,서대문구,CS200021,기타오락장,40,45,0,0,4.4,2,5
20213,11410,서대문구,CS200020,전자게임장,4,5,0,0,0,0,1
20213,11410,서대문구,CS200019,PC방,45,52,1.9,1,5.8,3,7
20213,11410,서대문구,CS200018,볼링장,5,5,0,0,0,0,0
20213,11410,서대문구,CS200017,골프연습장,28,28,3.6,1,0,0,0
20213,11410,서대문구,CS200016,당구장,95,96,5.2,5,2.1,2,1
20213,11410,서대문구,CS200015,세무사사무소,47,47,4.3,2,2.1,1,0
20213,11410,서대문구,CS200014,회계사사무소,7,7,0,0,0,0,0
20213,11410,서대문구,CS200013,기타법무서비스,22,22,4.5,1,0,0,0
20213,11410,서대문구,CS200012,법무사사무소,10,10,0,0,0,0,0
20213,11410,서대문구,CS200011,변리사사무소,5,5,0,0,0,0,0
20213,11410,서대문구,CS200010,변호사사무소,16,16,0,0,6.3,1,0
20213,11410,서대문구,CS200009,동물병원,25,25,0,0,0,0,0
20213,11410,서대문구,CS200008,한의원,92,92,3.3,3,2.2,2,0
20213,11410,서대문구,CS200007,치과의원,128,128,1.6,2,0.8,1,0
20213,11410,서대문구,CS200006,일반의원,219,219,1.4,3,1.4,3,0
20213,11410,서대문구,CS200005,스포츠 강습,199,204,4.4,9,1.5,3,5
20213,11410,서대문구,CS200004,컴퓨터학원,14,14,0,0,0,0,0
20213,11410,서대문구,CS200003,예술학원,278,286,1,3,2.4,7,8
20213,11410,서대문구,CS200002,외국어학원,68,71,5.6,4,1.4,1,3
20213,11410,서대문구,CS200001,일반교습학원,552,606,3,18,2.1,13,54
20213,11410,서대문구,CS100010,커피-음료,617,796,3.8,30,2.9,23,179
20213,11410,서대문구,CS100009,호프-간이주점,543,597,2.3,14,4,24,54
20213,11410,서대문구,CS100008,분식전문점,298,395,3,12,4.3,17,97
20213,11410,서대문구,CS100007,치킨전문점,75,209,2.9,6,6.7,14,134
20213,11410,서대문구,CS100006,패스트푸드점,94,232,6.5,15,6.9,16,138
20213,11410,서대문구,CS100005,제과점,157,219,7.3,16,3.2,7,62
20213,11410,서대문구,CS100004,양식음식점,202,237,5.9,14,2.1,5,35
20213,11410,서대문구,CS100003,일식음식점,167,187,5.9,11,2.7,5,20
20213,11410,서대문구,CS100002,중식음식점,166,183,5.5,10,2.7,5,17
20213,11410,서대문구,CS100001,한식음식점,1425,1630,3.2,52,3.3,53,205
20213,11380,은평구,CS300043,전자상거래업,806,806,5.6,45,2.6,21,0
20213,11380,은평구,CS300042,주유소,43,43,0,0,0,0,0
20213,11380,은평구,CS300041,예술품,30,30,10,3,10,3,0
20213,11380,은평구,CS300040,재생용품 판매점,45,45,2.2,1,2.2,1,0
20213,11380,은평구,CS300039,모터사이클및부품,23,23,8.7,2,0,0,0
20213,11380,은평구,CS300038,자동차부품,67,67,1.5,1,1.5,1,0
20213,11380,은평구,CS300037,중고차판매,6,6,16.7,1,0,0,0
20213,11380,은평구,CS300036,조명용품,179,179,1.7,3,1.1,2,0
20213,11380,은평구,CS300035,인테리어,183,183,1.1,2,2.2,4,0
20213,11380,은평구,CS300034,악기,21,21,0,0,0,0,0
20213,11380,은평구,CS300033,철물점,99,99,1,1,1,1,0
20213,11380,은평구,CS300032,가전제품,75,75,0,0,1.3,1,0
20213,11380,은평구,CS300031,가구,112,112,2.7,3,1.8,2,0
20213,11380,은평구,CS300030,중고가구,4,4,0,0,0,0,0
20213,11380,은평구,CS300029,애완동물,76,77,2.6,2,2.6,2,1
20213,11380,은평구,CS300028,화초,138,138,3.6,5,2.2,3,0
20213,11380,은평구,CS300027,섬유제품,92,92,3.3,3,3.3,3,0
20213,11380,은평구,CS300026,완구,22,22,0,0,4.5,1,0
20213,11380,은평구,CS300025,자전거 및 기타운송장비,32,32,0,0,0,0,0
20213,11380,은평구,CS300024,운동/경기용품,151,151,1.3,2,1.3,2,0
20213,11380,은평구,CS300023,미용재료,50,50,0,0,4,2,0
20213,11380,은평구,CS300022,화장품,330,371,3.5,13,3.8,14,41
20213,11380,은평구,CS300021,문구,112,127,0.8,1,0.8,1,15
20213,11380,은평구,CS300020,서적,133,135,1.5,2,1.5,2,2
20213,11380,은평구,CS300019,의료기기,103,104,1.9,2,1,1,1
20213,11380,은평구,CS300018,의약품,251,277,2.5,7,1.8,5,26
20213,11380,은평구,CS300017,시계및귀금속,105,108,0.9,1,0,0,3
20213,11380,은평구,CS300016,안경,65,91,4.4,4,5.5,5,26
20213,11380,은평구,CS300015,가방,76,77,3.9,3,1.3,1,1
20213,11380,은평구,CS300014,신발,115,121,0,0,0,0,6
20213,11380,은평구,CS300013,유아의류,79,86,1.2,1,8.1,7,7
20213,11380,은평구,CS300012,한복점,6,6,0,0,0,0,0
20213,11380,은평구,CS300011,일반의류,1089,1093,1.8,20,3,33,4
20213,11380,은평구,CS300010,반찬가게,265,271,3.3,9,2.2,6,6
20213,11380,은평구,CS300009,청과상,193,193,3.1,6,1.6,3,0
20213,11380,은평구,CS300008,수산물판매,140,144,4.2,6,2.1,3,4
20213,11380,은평구,CS300007,육류판매,237,238,3.8,9,3.4,8,1
20213,11380,은평구,CS300006,미곡판매,70,70,0,0,2.9,2,0
20213,11380,은평구,CS300005,주류도매,25,25,0,0,4,1,0
20213,11380,은평구,CS300004,핸드폰,332,335,2.7,9,4.8,16,3
20213,11380,은평구,CS300003,컴퓨터및주변장치판매,153,153,0.7,1,1.3,2,0
20213,11380,은평구,CS300002,편의점,83,333,3.6,12,4.2,14,250
20213,11380,은평구,CS300001,슈퍼마켓,318,467,3.2,15,3.4,16,149
20213,11380,은평구,CS200047,가정용품임대,28,28,7.1,2,0,0,0
20213,11380,은평구,CS200046,의류임대,16,16,0,0,0,0,0
20213,11380,은평구,CS200045,비디오/서적임대,8,12,0,0,0,0,4
20213,11380,은평구,CS200044,여행사,86,87,1.1,1,1.1,1,1
20213,11380,은평구,CS200043,건축물청소,228,236,4.2,10,2.5,6,8
20213,11380,은평구,CS200042,통번역서비스,51,51,2,1,0,0,0
20213,11380,은평구,CS200041,사진관,160,161,2.5,4,1.9,3,1
20213,11380,은평구,CS200040,녹음실,30,31,0,0,6.5,2,1
20213,11380,은평구,CS200039,DVD방,2,2,0,0,0,0,0
20213,11380,은평구,CS200038,독서실,93,101,3,3,4,4,8
20213,11380,은평구,CS200037,노래방,235,239,2.9,7,2.1,5,4
20213,11380,은평구,CS200036,고시원,1,1,0,0,0,0,0
20213,11380,은평구,CS200035,게스트하우스,26,26,11.5,3,0,0,0
20213,11380,은평구,CS200034,여관,86,88,1.1,1,4.5,4,2
20213,11380,은평구,CS200033,부동산중개업,1745,1747,2.6,45,1.7,30,2
20213,11380,은평구,CS200032,가전제품수리,158,158,2.5,4,1.3,2,0
20213,11380,은평구,CS200031,세탁소,232,278,1.1,3,1.4,4,46
20213,11380,은평구,CS200030,피부관리실,220,230,4.8,11,3,7,10
20213,11380,은평구,CS200029,네일숍,151,155,3.2,5,1.3,2,4
20213,11380,은평구,CS200028,미용실,998,1056,1,11,1.3,14,58
20213,11380,은평구,CS200027,모터사이클수리,25,25,4,1,0,0,0
20213,11380,은평구,CS200026,자동차미용,55,62,3.2,2,3.2,2,7
20213,11380,은평구,CS200025,자동차수리,144,166,1.2,2,1.8,3,22
20213,11380,은평구,CS200024,스포츠클럽,92,102,5.9,6,3.9,4,10
20213,11380,은평구,CS200023,통신기기수리,18,18,11.1,2,0,0,0
20213,11380,은평구,CS200022,복권방,50,50,8,4,4,2,0
20213,11380,은평구,CS200021,기타오락장,36,39,2.6,1,17.9,7,3
20213,11380,은평구,CS200020,전자게임장,20,20,15,3,0,0,0
20213,11380,은평구,CS200019,PC방,60,63,7.9,5,4.8,3,3
20213,11380,은평구,CS200018,볼링장,4,4,0,0,0,0,0
20213,11380,은평구,CS200017,골프연습장,40,41,0,0,0,0,1
20213,11380,은평구,CS200016,당구장,145,148,2,3,2.7,4,3
20213,11380,은평구,CS200015,세무사사무소,54,54,0,0,0,0,0
20213,11380,은평구,CS200014,회계사사무소,4,4,0,0,0,0,0
20213,11380,은평구,CS200013,기타법무서비스,31,31,3.2,1,0,0,0
20213,11380,은평구,CS200012,법무사사무소,38,38,0,0,2.6,1,0
20213,11380,은평구,CS200011,변리사사무소,2,2,0,0,50,1,0
20213,11380,은평구,CS200010,변호사사무소,10,10,0,0,0,0,0
20213,11380,은평구,CS200009,동물병원,41,42,4.8,2,0,0,1
20213,11380,은평구,CS200008,한의원,157,157,2.5,4,1.3,2,0
20213,11380,은평구,CS200007,치과의원,191,191,0.5,1,1,2,0
20213,11380,은평구,CS200006,일반의원,340,340,0.6,2,1.5,5,0
20213,11380,은평구,CS200005,스포츠 강습,259,270,3.3,9,2.2,6,11
20213,11380,은평구,CS200004,컴퓨터학원,12,12,0,0,0,0,0
20213,11380,은평구,CS200003,예술학원,406,424,2.4,10,0.9,4,18
20213,11380,은평구,CS200002,외국어학원,67,69,2.9,2,0,0,2
20213,11380,은평구,CS200001,일반교습학원,819,922,3.3,30,1,9,103
20213,11380,은평구,CS100010,커피-음료,576,736,7.5,55,4.1,30,160
20213,11380,은평구,CS100009,호프-간이주점,577,646,3.1,20,4.2,27,69
20213,11380,은평구,CS100008,분식전문점,378,483,5.8,28,4.8,23,105
20213,11380,은평구,CS100007,치킨전문점,134,329,3.3,11,6.4,21,195
20213,11380,은평구,CS100006,패스트푸드점,79,211,6.2,13,3.8,8,132
20213,11380,은평구,CS100005,제과점,177,240,4.2,10,4.2,10,63
20213,11380,은평구,CS100004,양식음식점,131,164,8.5,14,1.8,3,33
20213,11380,은평구,CS100003,일식음식점,133,153,8.5,13,1.3,2,20
20213,11380,은평구,CS100002,중식음식점,147,166,5.4,9,4.2,7,19
20213,11380,은평구,CS100001,한식음식점,1771,2026,3.2,64,3.2,64,255
20213,11350,노원구,CS300043,전자상거래업,837,838,5,42,2.7,23,1
20213,11350,노원구,CS300042,주유소,35,35,2.9,1,2.9,1,0
20213,11350,노원구,CS300041,예술품,22,22,0,0,0,0,0
20213,11350,노원구,CS300040,재생용품 판매점,59,59,0,0,0,0,0
20213,11350,노원구,CS300039,모터사이클및부품,15,15,0,0,0,0,0
20213,11350,노원구,CS300038,자동차부품,89,89,0,0,1.1,1,0
20213,11350,노원구,CS300037,중고차판매,11,11,0,0,0,0,0
20213,11350,노원구,CS300036,조명용품,170,170,1.8,3,1.2,2,0
20213,11350,노원구,CS300035,인테리어,163,163,1.8,3,0.6,1,0
20213,11350,노원구,CS300034,악기,22,22,0,0,4.5,1,0
20213,11350,노원구,CS300033,철물점,80,80,1.3,1,2.5,2,0
20213,11350,노원구,CS300032,가전제품,60,60,3.3,2,3.3,2,0
20213,11350,노원구,CS300031,가구,132,132,2.3,3,2.3,3,0
20213,11350,노원구,CS300030,중고가구,4,4,0,0,0,0,0
20213,11350,노원구,CS300029,애완동물,48,53,5.7,3,1.9,1,5
20213,11350,노원구,CS300028,화초,136,137,2.2,3,2.2,3,1
20213,11350,노원구,CS300027,섬유제품,104,104,3.8,4,0,0,0
20213,11350,노원구,CS300026,완구,30,31,3.2,1,3.2,1,1
20213,11350,노원구,CS300025,자전거 및 기타운송장비,37,37,0,0,2.7,1,0
20213,11350,노원구,CS300024,운동/경기용품,105,105,2.9,3,1.9,2,0
20213,11350,노원구,CS300023,미용재료,31,31,0,0,3.2,1,0
20213,11350,노원구,CS300022,화장품,395,456,2.9,13,1.8,8,61
20213,11350,노원구,CS300021,문구,130,142,2.1,3,2.1,3,12
20213,11350,노원구,CS300020,서적,184,188,0.5,1,2.7,5,4
20213,11350,노원구,CS300019,의료기기,122,124,4.8,6,3.2,4,2
20213,11350,노원구,CS300018,의약품,275,291,2.4,7,2.1,6,16
20213,11350,노원구,CS300017,시계및귀금속,104,108,0.9,1,2.8,3,4
20213,11350,노원구,CS300016,안경,87,114,0.9,1,0,0,27
20213,11350,노원구,CS300015,가방,114,114,3.5,4,2.6,3,0
20213,11350,노원구,CS300014,신발,141,143,1.4,2,1.4,2,2
20213,11350,노원구,CS300013,유아의류,90,92,5.4,5,4.3,4,2
20213,11350,노원구,CS300012,한복점,5,5,0,0,0,0,0
20213,11350,노원구,CS300011,일반의류,1394,1399,2.4,33,3.1,44,5
20213,11350,노원구,CS300010,반찬가게,255,264,3,8,2.3,6,9
20213,11350,노원구,CS300009,청과상,198,198,1.5,3,3.5,7,0
20213,11350,노원구,CS300008,수산물판매,101,104,2.9,3,3.8,4,3
20213,11350,노원구,CS300007,육류판매,199,201,2.5,5,2.5,5,2
20213,11350,노원구,CS300006,미곡판매,69,69,2.9,2,1.4,1,0
20213,11350,노원구,CS300005,주류도매,18,18,0,0,0,0,0
20213,11350,노원구,CS300004,핸드폰,310,310,3.2,10,3.2,10,0
20213,11350,노원구,CS300003,컴퓨터및주변장치판매,156,157,1.9,3,2.5,4,1
20213,11350,노원구,CS300002,편의점,67,288,3.5,10,4.5,13,221
